20572:403,14174,11887,7153,6680,11732,16357,65128,75350,115510
20582:31528,1925,13051,4908,31789,9005,62585,3957,95402,35950
20607:800,24991,43205,84486,49404,49631,111104,78795,51788,93532
20624:45,1476,1614,1927,6793,10785,3546,2298,123213,112211
20628:5260,20997,7716,2991,8887,19685,23030,4457,22898,60907
20655:1332,2776,2995,6541,4384,17186,6489,15181,122919,50507
20684:20351,52680,60440,55363,90800,68709,11099,97902,9465,33101
20685:542,94,790,15573,10850,12379,33039,79746,83450,26322
20697:22,4292,8566,2833,23370,21524,7426,51468,29446,76355
20720:
20721:301,568,45,1549,2935,6455,16625,71089,102410,94227
20735:3308,7292,3186,15068,57693,46711,117034,86049,109216,39603
20736:2403,3207,30598,13695,47360,37164,15459,35426,63358,16745
20752:24716,17519,72766,56113,103972,12791,82549,66285,51035,64628
20756:14501,30708,28950,23402,11867,85933,41638,20634,110022,119933
20761:18757,20015,28802,23849,30128,17089,77007,900,33043,88772
20766:24775,13108,6475,27889,55772,11464,67519,11537,11099,81782
20790:
20807:117512,102344,87666,78794,106872,78802,107182,66768,121030,103314
20809:22,6387,23370,24854,31315,30791,53818,38891,73211,31808
20810:
20812:1744,13419,960,16332,3501,1815,117753,108358,88183,58573
20846:
20857:38537,26575,71688,62839,102094,30077,83521,15918,31022,99048
20858:901,533,306,4889,21053,3033,70142,52297,70949
20872:1744,8213,34001,9286,20625,11992,109478,99600,67999,19820
20892:47970,8714,33758,22774,48962,78879,116552,65084,79241,79234
20906:13889,9575,13306,8996,30029,74380,52946,29077,33774,5502
20908:15182,22614,8349,33748,58839,113101,50486,56552,78449,100221
20911:1965,1598,29110,67662,33812,96087,33495,117605,95978,93996
20912:
20918:6691,8680,19687,6278,775,22827,56559,107206,59691,86674
20926:8151,1161,33925,2536,93713,52986,101882,82449,108412,110904
20932:
20950:209,855,6395,2046,9250,27325,46874,38134,101045,25746
20954:
20973:285,953,2268,659,5237,2399,5741,65163,122361,119768
20985:22,2342,347,9043,9800,23370,29719,19937,69681,103484
20990:70,698,2139,358,986,3167,22365,12706,45076,92131
21028:1644,1435,2251,19520,21323,17192,67385,85796,102410,94227
21029:39390,54625,42548,22966,89779,37666,61267,17976,95209,106824
21030:6303,1419,8566,14880,21524,18452,51468,29446,16969,76355
21032:63934,21416,59923,20241,22812,29244,28027,29889,72921,92733
21033:2440,1890,16258,14626,12329,37413,107987,42204,80670,99556
21037:18,3514,1355,15695,6417,12993,8706,99134,16684,31235
21080:17448,15703,15823,52445,100588,76798,100601,28819,88183,56348
21082:52819,73602,81953,112811,18405,105469,36141,22488,88468,121832
21084:20959,19883,83010,52124,41715,37348,3270,63947,46234,44183
21120:398,1359,1266,24261,6400,8355,3433,55521,85639,118830
21139:8867,1011,36622,23641,5534,19889,27443,14291,83676,82193
21140:4103,2351,61774,21542,77490,102410,70794,82877,123026,94227
21148:16263,12870,32677,57634,76652,82382,104265,109494,93709,96447
21149:358,1832,892,395,482,2776,4047,5838,8271,122735
21151:363,1089,2512,710,1050,2369,22811,42032,60611,121319
21160:1606,11146,603,25169,43392,102000,15890,105023,123021,107677
21164:15376,48188,73602,52819,22488,88468,121832,36141,63939,105469
21196:26573,29889,63718,74448,94151,89750,92733,83103,117917,17748
21207:92132,6734,120780,118317,101569,91085,78606,104103,96711,14137
21220:10041,1335,24581,12115,26054,15447,107681,10977,39607,54689
21246:301,45,1549,2935,6455,16625,71089,73635,102410,94227
21256:4422,5303,3884,7096,10021,18280,48277,45368,28525,44923
21259:719,3288,1884,3214,1677,8487,31654,2727,12900,36119
21266:4364,5857,56730,109530,88828,45788,102410,5778,5556,94227
21272:669,910,5548,3291,3973,52075,90983,107222,105235,64744
21288:4262,6793,31550,16723,18044,33916,18904,89500,39613,120324
21317:297,5607,660,154,1542,2116,1880,7866,106498,12498
21318:38543,28018,42825,45879,16308,60429,79312,39459,11346,517
21354:
21384:45848,95387,61273,76890,77211,98560,35269,19290,111109,11143
21401:76,20806,7793,20447,91935,108135,105709,112029,115535,76840
21423:
21447:15292,18602,53686,13269,11040,6872,35316,11749,60869,62353
21448:182,1245,3288,3214,1677,39847,86944,102410,76809,94227
21469:6303,1546,683,6678,6772,20351,7171,15368,46063,36481
21476:
21505:660,13668,39924,3123,2768,40795,108824,62828,31353,17650
21514:226,262,2291,20455,12545,42603,14946,104656,101372,66092
21518:6455,14500,16625,5028,71089,57379,111142,58435,102410,94227
21531:
21542:1803,2103,7994,3717,12118,28400,25305,97608,78414,30599
21543:20703,21512,77923,90982,10931,47156,72444,38195,5854,48003
21551:13050,48623,10706,71500,115290,54448,49056,100084,88851,100977
21570:
21585:33748,35268,31017,57706,9260,16122,5886,50486,61729,100221
21599:37464,35892,3573,73768,97101,106562,98691,25638,80249,46981
21604:1913,2848,2843,298,15623,22614,33748,50486,100221,73133
21608:84,354,736,65,1057,6836,1728,14942,27487,25412
21617:43205,4594,57231,78795,77686,2355,112959,42999,115188,84486
21631:
21633:1266,24261,6400,8355,3433,18737,85639,90980,118830,56284
21637:
21670:28415,87904,73675,118289,84630
21689:2061,31452,18388,67001,34531,45659,11753,102650,7999,47647
21712:591,1267,7312,2571,2158,13229,30285,97303,87951,47489
21713:1549,2935,6455,16625,71089,68750,20971,1158,102410,94227
21714:2548,1352,14085,23183,8804,3132,20131,119197,81471,78967
21722:719,1884,1604,10607,439,4137,21435,35447,102410,94227
21723:190,4292,2495,5183,8566,15720,21524,51468,29446,76355
21732:16406,10684,33919,61920,18959,57550,112271,96115,95482,8642
21737:19152,22667,64446,40855,46549,51403,89774,26884,66118,67735
21745:
21763:1979,12222,22792,31397,35736,12161,43205,20495,78795,84486
21774:
21787:690,1693,430,3563,5260,74922,68865,91394,86274,94314
21794:15,780,1690,1693,5604,2467,1295,9875,15423,61009
21796:1858,39407,53637,80990,123074,105006,114789,117689,85041,101282
21834:807,9580,31609,7103,56527,15340,31878,26070,47439,58511
21838:3376,23370,8700,8273,26488,32142,1157,70550,49588,85927
21853:3372,5522,27296,10770,8038,57722,91567,116782,87786,80682
21868:1476,5581,7959,7802,5640,5459,27211,5342,2491,116319
21869:7211,5381,52680,60440,68709,90800,100744,9465,51204,108040
21908:1009,17480,21542,77490,110255,16094,102410,82877,123026,94227
21912:5381,35561,28464,34471,19732,23686,108358,83274,88775,119768
21931:1119,1405,17424,9745,1202,28140,1761,113497,39958,94897
21932:
21933:17,76,361,698,986,1069,1730,5097,18425,84912
21934:
21941:17,361,482,1728,2142,39395,15642,70923,64614
21943:81,780,3137,802,459,2513,52598,109206,58130,3315
21944:8447,13863,9245,8651,25727,1265,1914,26115,98251,109448
21945:60977,69230
21947:111879,67523,90444,45899,40875,92685,102410,105543,59780,94227
21960:
21967:48265,85128,29839,67420,2071,51667,123280,74135,117669,96079
21968:787,554,1614,2500,3183,52200,61087,52056,119300,113103
21979:24568,5080,21171,14687,8442,19540,5747,8315,23764,32978
21993:840,6503,8069,5183,16996,5966,17291,103731,52308,19362
21996:
22003:17,1549,1389,1624,1057,8579,8231,8151,52986,108412
22012:18602,9893,11040,76253,76619,35316,3907,76123,105023,11749
22016:301,568,45,1549,2935,6455,16625,71089,102410,94227
22017:4828,10163,11579,13065,800,4304,440,12611,10172,30782
22029:40997,35908,24688,66594,34003,104249,3974,84004,115493,33101
22030:
22036:5604,1424,7422,23867,118593,41303,58601,76065,91182,107230
22037:105216,87432,29065,66518
22060:3704,699,5149,31410,6105,47275,32813,38735,102861,57067
22080:2579,1501,13896,8621,57128,35042,77739,96205,112805,64166
22085:4420,11535,6945,25921,13705,16393,12520,97157,71458,39717
22102:
22109:11644,5598,2934,2447,4126,51608,31823,10158,72085,67237
22111:9346,26207,33476,97129,92132,78606,96711,26819,97807,118317
22116:16680,2204,14885,13737,12361,8364,11772,75864,81253,43872
22124:2967,1825,6108,3756,403,14174,19275,16357,65128,75350
22128:17786,31945,31456,9062,28352,8911,13299,75250,89310,32973
22158:10985,1758,39804,41287,50474,18032,121242,116100,36062,116645
22164:660,5640,5459,27211,7553,5342,116319,52774,36680,24484
22165:749,1097,5581,7959,5640,5459,27211,5342,116319,64496
22173:3177,2110,1989,9375,11482,40770,52866,70335,74713,59924
22176:9247,66072,67984,36979,90226,86441,79045,65520,9483,25419
22184:58,431,4080,393,13634,96291,43205,122228,78795,84486
22198:30928,97103,112155,96188,110365,116168,82472,122919,9582,74580
22201:394,96,7298,14597,67137,9403,56465,47912,66613,38071
22213:1412,807,31609,56527,15340,31878,23272,122078,75930,82504
22222:84,354,736,65,774,1057,6836,1728,27487,8536
22226:11717,14109,47950,17855,10602,19872,18691,45851,31895,120460
22236:5375,7655,21042,23773,4051,91086,51669,27951,107216,103664
22245:1677,9043,28632,19637,82402,2439,47346,27014,38180,37647
22246:17625,10886,53253,66729,18207,7356,81082,30467,72720
22251:3137,8283,10071,12727,5381,3682,3010,72681,79369,68972
22262:356,402,119,398,6503,1495,47507,97881,22921,49054
22263:43205,29889,27467,27867,78795,92733,72548,121022,84486,62932
22280:3216,5462,11208,13296,13278,58692,55883,118717,113570,111877
22286:86,5260,21469,80422,19711,31722,59138,57028,74409,82250
22299:4339,38234,25237,13652,82875,70740,101336,35953,62717
22304:41711,87608,57099,94839,22657,71539,33615,113677,15388,109173
22324:
22326:23913,29819,5649,96156,21718,116035,99437,113412,10501,39547
22337:140,4292,352,8566,21524,2893,51468,29446,76355,98279
22346:301,568,45,1549,2935,6455,16625,71089,102410,94227
22354:447,5791,7223,49155,29731,57911,8784,940,109979,76967
22363:670,1728,6088,14470,12090,16406,11101,61920,87673,10106
22366:1089,1578,1009,827,77490,21542,96891,123026,82877,20945
22372:1546,683,2600,13312,6678,6772,7686,2549,46063,36481
22373:1355,1995,54446,26210,16024,73298,38510,108047,28735,71816
22382:1890,3378,65909,75668,42050,46419,36962,104233,111565,42682
22388:
22392:
22399:7021,10503,8454,45106,19547,74505,3978,47914,46354,113293
22400:4949,19465,4009,14431,53856,59022,107487,30220,72687,100908
22401:
22418:44020,72508,12691,86819,88934,80394,59592,74521,112057,110652
22426:6411,33041,39569,108595,67529,101782,114323,23320,43847,99683
22427:5542,2579,4499,3839,10047,20257,22114,102410,65437,94227
22430:45,953,1220,1384,12259,14559,8071,22810,70467,111840
22431:116,2956,22740,7916,18564,20004,29348,104159,65437,121258
22436:236,1119,182,3234,591,690,1693,6996,2571,2158
22459:673,3197,263,5766,17143,75000,62528,15477,102410,94227
22464:155,1424,23867,58601,118593,41303,107230,76065,91182,38356
22465:660,13668,39924,3123,40795,2768,31353,62828,108824,33101
22469:4877,5693,12118,4726,65060,82222,43509,78938,21671,122127
22476:10814,12222,32392,10185,43205,78175,80487,35736,84486,78795
22477:345,954,782,2995,598,21055,9215,4541,100056,100625
22479:
22483:1832,1762,4275,6874,65845,20561,88298,30026,68212,77808
22492:19912,34634,4252,20830,43489,21117,56665,121319,109903,75976
22493:
22497:11255,13501,9265,3083,416,7544,32675,112613,28893,38573
22501:36006,53825,6734,11120,117327,18590,120780,121793,104103,91085
22515:1468,2813,7479,35419,39220,122230,90652,82648,111163,114713
22521:
22523:2626,3824,1402,11762,20796,65198,67340,29961,102410,94227
22533:
22538:953,1231,187,249,8231,2204,38207,14759,42943,74182
22546:749,1804,155,86,1097,6157,1927,15697,5315,64496
22568:861,591,395,2571,2158,393,1949,94635,104099,89817
22574:31746,65797,89759,65923,80043,99914,122467,83859,82725,123331
22575:
22579:613,3498,11884,48076,1747,88371,112791,113103,119300,61087
22580:10043,2109,9621,51044,7375,29217,85828,21372,56609,51500
22581:616,58,70,353,1402,1951,185,72442,55190,73635
22583:
22586:4813,1100,2947,11803,4772,13052,9360,17642,31397,43907
22592:1187,297,660,4733,9684,34348,23138,106498,79088,102181
22603:6836,1728,716,27487,70528,60068,89552,86198,13072,116485
22624:1256,8111,16465,29311,12551,31483,13055,55921,28903,72990
22639:182,690,1693,430,3563,68865,91394,86274,94314,81257
22675:20786,12190,55379,7980,112626,67800,67755,36721,119874,115016
22681:32824,20888,105897,30771,84943,111262
22682:5260,21469,8745,80422,15061,19711,32948,59138,41558,71621
22685:947,378,962,4181,908,6434,3183,52200,52056,113567
22691:18788,36553,27510,69691,53123,17699,43205,84486,78795,108191
22699:5178,13984,40709,62447,78394,113458,102410,69939,24816,94227
22703:1050,2369,254,2069,26504,48210,37647,22811,42032,60611
22706:84,1102,2121,440,7732,32884,89392,34349,40504,61024
22711:4342,13366,2301,22421,5498,36670,47268,65145,5109,51715
22741:70,698,2139,358,986,3167,22365,12706,45076,92131
22748:58,1119,24854,31315,53818,38891,43205,73211,78795,84486
22755:20567,61774,56694,112487,86138,101130,80135,74482,71091,70794
22759:1119,719,1089,2512,1050,2369,1884,22811,42032,60611
22794:49473,34428,25950,59684,35834,105763,122007,106618,107819,109349
22799:1549,2935,6455,1890,16625,71089,29889,92733,102410,94227
22800:
22806:5189,3348,10534,26311,45958,28913,44551,35029,61680,66067
22807:27588,9577,64764,116454,71899,39032,63299,108433,53074,115344
22808:11734,36163,24610,87922,104336,42246,84972,85493,34123,84082
22823:2512,2888,11255,1740,18819,48789,11431,14161,87235,99758
22824:3162,381,8150,4685,30427,11503,12769,23995,61239,50906
22825:44779,73760,80831,59566,121383,121014,118346,115785,49065,10537
22835:1009,837,7560,393,4080,77490,21542,82877,123026,20945
22844:7153,6680,11732,34026,57231,109530,2355,42999,5778,62932
22850:65,1208,1412,9580,7103,32473,7027,37629,9181,58511
22851:
22862:
22863:7237,35168,31627,14068,7440,71750,64086,67965,40495,61911
22867:12519,3726,64446,20496,46549,56737,123258,28791,26884,21111
22872:301,568,45,1549,2935,6455,16625,71089,102410,94227
22873:616,224,354,398,20997,8887,23030,19685,4457,22898
22887:4292,2430,8566,21537,21524,28767,51468,19565,29446,76355
22888:2947,1979,11803,4772,9360,28767,22792,31397,12161,20495
22893:
22901:
22903:97,124,3505,7669,7361,24192,30224,43205,78795,84486
22906:5903,52797,31914,72759,98297,95142,89447,58955,31873,61927
22936:22614,45287,17622,33748,35268,31017,9260,5886,50486,100221
22949:3846,59421,46554,32793,55577,52163,118601,34034,75493,104598
22979:1703,18239,13737,26885,67246,12457,76698,110339,61070,32087
22983:81,683,6108,11518,45125,43205,84486,79684,78795,46213
22986:
23000:3476,8772,1598,8529,14729,13229,57930,110350,87951,47489
23040:
23044:5567,1339,14885,1288,7497,8319,37419,12073,109465,78761
23055:
23057:960,16332,1815,22605,49281,69971,7198,96649,56773,117753
23073:301,568,45,1549,2935,6455,16625,71089,102410,94227
23099:226,5767,1884,7680,1888,20356,32645,77676,26340,101657
23110:177,11497,69494,22655,103120
23111:1119,358,719,1884,22920,30196,18879,53831,12430,35093
23112:1790,1825,6545,8384,18788,3793,20862,112857,21583,33101
23113:
23114:630,3846,94264,52327,76787,55023,50576,79689,102986,75832
23127:6477,6727,735,26360,14551,19570,20647,49767,75281,95406
23133:3514,4589,8444,3501,584,12951,30967,23761,16320,60523
23183:4103,1902,15603,5953,48108,50908,31084,97086,46440,97940
23208:3923,71974,20967,51405,105081,14624,89237,4729,100422,18507
23221:1208,1412,3144,1683,9580,7103,32473,7027,9181,58511
23229:42870,885,3878,17376,16995,12781,74038,38891,53818,73211
23234:1382,6503,5084,5183,7642,16996,52308,19362,103731,92002
23244:11803,4772,9360,22792,31397,12161,110234,20495,4524,33101
23252:12968,2856,5486,11577,7940,46572,73292,88472,26513,93683
23254:5791,5961,8881,13959,6700,16495,16293,37513,14418,64117
23255:4194,4444,3819,33285,26712,41300,53290,7653,63485
23277:
23311:8518,30808,31468,7401,24439,72768
23323:
23335:28275,36865,56939,27489,13839,51552,109455,68553,120506,76538
23340:2983,2743,10142,9708,1852,18785,49417,14715,8931,121011
23367:93316,80875,12326,64137,66853,8988,67895,102283,98747,115205
23382:1119,48,875,3565,77331,98938,80017,35627,102410,94227
23399:
23408:660,21055,4575,3123,22002,18912,76321,17420,62828,61140
23423:10647,5574,60140,95141,92387,73408,86301,106046,84105,90608
23433:138,1009,43205,77490,21542,84486,82877,123026,78795,20945
23448:
23452:3183,20257,34379,38134,21621,52200,4594,93141,52056,43618
23458:67346,88246,56518,44927,44609,112820,51630,108362,87065,50100
23464:
23465:
23498:
23508:1539,2715,1091,2239,19524,44026,88644,113350,69203,52865
23514:
23542:24432,20091,20403,16486,26389,75817,10590,58399,72709,102013
23544:6434,6706,17647,46341,54599,58071,66146,38992,66191,27089
23548:
23549:31972,12519,38746,12764,87198,46884,12065,25805,111926,83361
23569:2032,10012,10849,1487,77490,21542,82877,123026,118068,20945
23587:
23595:1208,1412,9580,12726,7103,18497,32473,7027,9181,58511
23606:1352,1527,10041,6434,144,14401,92089,47889,108497,54689
23631:1888,8167,7088,32645,26340,77676,11924,101657,68057,40510
23637:58,8,698,23867,43205,78795,41303,107230,84486,91182
23653:8705,14538,32665,13055,61789,121023,82336,120983,99108,58055
23670:
23678:15,1196,182,96,530,332,1455,109689,65844,93598
23686:449,1097,2582,1890,33972,29889,92733,35667,64496,73050
23692:11543,20163,19881,8692,83825,37186,59964,45221,59271,71742
23699:1806,42767,49542,75081,106933,92976,115904,113292,93393,75525
23711:3850,26131,15180,43400,20416,7448,67080,17439,63989,46374
23714:654,616,58,70,1444,6598,33847,73635,59691,111743
23735:1561,20760,3241,65260,5744,100,72843,97423,23576,79476
23751:8705,14538,11824,18102,13055,32665,99108,120983,61789,121023
23779:1435,790,5413,14762,14626,17024,5028,84531,111179,49865
23785:1003,13838,2412,69260,52978,37169,31176,62460,83149,78712
23827:3137,731,3423,8283,2241,22597,1498,48076,31059,33101
23828:45106,12548,19547,9758,13335,3978,74505,47914,46354,113293
23847:38682,18602,9893,11040,35316,26078,76123,11749,114834,58314
23865:20892,99883,84267,17165,57708,10844
23872:5218,37674,67278,46682,79166,39490,116629,97475,79151,115865
23895:
23907:
23919:431,1730,2318,7334,9594,1005,35902,100453,62071,94397
23923:1550,1089,10,34382,77592,33821,87519,90468,118913,95916
23934:6503,3088,530,1262,36541,87249,72085,76196,67237,61003
23943:1957,2602,4447,65982,43850,79544,113918,86412,23891,71022
